Product,Region,Vertical,Close Date,Distributor,Discount Level,Margin
Planetary Gears,Western United States,Chemicals,4/1/15,Nisizu,Gold,7
Planetary Gears,Western United States,Chemicals,7/1/15,Nisizu,Gold,90
Wheel Bearings,Western United States,Chemicals,4/1/15,Nokemi,Silver,107
Brake Pads,Western United States,Chemicals,7/1/15,Nokemi,Gold,119
Wheel Bearings,United Kingdom,Utilities,10/1/15,Nisizu,Silver,9
Alternators,United Kingdom,Utilities,1/1/15,Nisizu,Gold,11
Alternators,United Kingdom,Utilities,4/1/15,Nisizu,Gold,23
Ball Bearings,Germany,Media,10/1/15,Nokemi,Silver,115
Rotor Screws,Germany,Media,1/1/15,Nokemi,Gold,22
Wiper Gears,Germany,Media,4/1/15,Nokemi,Silver,18
Clutches,Germany,Media,7/1/15,Nokemi,Silver,4
Wheel Bearings,Germany,Media,10/1/15,Nokemi,Gold,98
Wiper Gears,Germany,Media,1/1/15,Nokemi,Gold,95
Hybrid Motors,Germany,Media,4/1/15,Nokemi,Gold,99
Lift Supports,Germany,Media,7/1/15,Nokemi,Gold,74
Clutches,Germany,Media,10/1/15,Nokemi,Gold,113
Ball Bearings,Italy,Manufacturing,1/1/15,Nokemi,Gold,16
Ball Bearings,Italy,Manufacturing,7/1/15,Nisizu,Gold,95
Ball Bearings,Italy,Manufacturing,10/1/15,Nisizu,Gold,85
Wheel Bearings,France,Healthcare,4/1/15,Nokemi,Gold,13
Brakes,France,Healthcare,7/1/15,Nokemi,Gold,6
Rotor Screws,Brazil,Consumer Products,1/1/15,Nisizu,Gold,8
Planetary Gears,Brazil,Banking,4/1/15,Nisizu,Gold,27
Planetary Gears,Brazil,Banking,7/1/15,Nisizu,Gold,21
Hybrid Motors,Brazil,Wholesale Distribution,10/1/15,Nokemi,Gold,10
Hybrid Motors,Brazil,Utilities,10/1/15,Nisizu,Gold,12
Lift Supports,Brazil,Utilities,1/1/15,Nisizu,Silver,15
Clutches,Brazil,Utilities,4/1/15,Nisizu,Gold,2
Planetary Gears,Brazil,Utilities,7/1/15,Nisizu,Gold,5
Lift Supports,Brazil,Heavy Engineering,1/1/15,Nokemi,Gold,7
Lift Supports,Brazil,Heavy Engineering,1/1/15,BDINC,Silver,1
Wheel Bearings,Brazil,Utilities,10/1/15,Nisizu,Silver,100
Hybrid Motors,Brazil,Utilities,1/1/15,Nisizu,Silver,116
Lift Supports,Brazil,Utilities,4/1/15,Nisizu,Silver,72
Clutches,Brazil,Utilities,7/1/15,Nisizu,Gold,116
Planetary Gears,Brazil,Utilities,10/1/15,Nisizu,Gold,93
Clutches,Brazil,Consumer Products,4/1/15,Nokemi,Gold,25
Clutches,Brazil,Consumer Products,1/1/15,Nisizu,Gold,4
Brakes,Brazil,Utilities,7/1/15,Nokemi,Gold,2
Hybrid Motors,Brazil,Utilities,10/1/15,Nokemi,Gold,6
Hybrid Motors,Brazil,Utilities,1/1/15,Nokemi,Gold,119
Clutches,Brazil,Defense,4/1/15,Nokemi,Gold,106
Wheel Bearings,Brazil,Consumer Products,7/1/15,Nokemi,Silver,16
Rotor Screws,Brazil,Retail,4/1/15,Nisizu,Gold,10
Alternators,Brazil,Retail,10/1/15,Nokemi,Silver,10
Ball Bearings,Brazil,Retail,1/1/15,Nokemi,Gold,131
Rotor Screws,Brazil,Retail,4/1/15,Nokemi,Silver,7
Rotor Screws,Brazil,Retail,7/1/15,Nisizu,Gold,0
Brakes,Brazil,Wholesale Distribution,7/1/15,Nokemi,Gold,5
Brakes,Brazil,Defense,10/1/15,Nokemi,Silver,4
Ball Bearings,Brazil,Consumer Products,1/1/15,Nokemi,Gold,22
Brakes,Brazil,Industrial Machinery and Components,10/1/15,Nisizu,Gold,15
Hybrid Motors,Brazil,Industrial Machinery and Components,1/1/15,Nisizu,Gold,3
Ball Bearings,Brazil,Industrial Machinery and Components,4/1/15,Nisizu,Gold,11
Clutches,Brazil,Industrial Machinery and Components,7/1/15,Nisizu,Silver,10
Planetary Gears,Brazil,Industrial Machinery and Components,10/1/15,Nisizu,Silver,17
Wheel Bearings,Brazil,Public Sector,4/1/15,Nokemi,Gold,7
Wiper Gears,Brazil,Public Sector,7/1/15,Nokemi,Gold,18
Lift Supports,Brazil,Public Sector,10/1/15,Nokemi,Gold,31
Clutches,Brazil,Public Sector,1/1/15,Nokemi,Silver,1
Planetary Gears,Brazil,Public Sector,4/1/15,Nokemi,Gold,17
Clutches,Brazil,Public Sector,7/1/15,Nokemi,Gold,3
Clutches,Brazil,Public Sector,1/1/15,Nisizu,Silver,2
Brakes,Brazil,Media,10/1/15,Nokemi,Gold,4
Planetary Gears,Brazil,Retail,4/1/15,Nisizu,Gold,33
Wiper Gears,Brazil,Retail,1/1/15,Nokemi,Gold,22
Wheel Bearings,Brazil,Heavy Engineering,4/1/15,Nokemi,Silver,3
Belt drives,Germany,Public Sector,7/1/15,Nisizu,Gold,13
Ball Bearings,Western United States,Automotive,7/1/15,Nokemi,Silver,6
Ball Bearings,Western United States,Automotive,10/1/15,Nokemi,Gold,1
Rotor Screws,Western United States,Automotive,7/1/15,DIMAGO,Gold,12
Hybrid Motors,Western United States,Automotive,10/1/15,DIMAGO,Gold,23
Brake Pads,Western United States,Automotive,10/1/15,Nisizu,Silver,38
Hybrid Motors,Brazil,Heavy Engineering,1/1/15,Nokemi,Gold,15
Wheel Bearings,Brazil,Heavy Engineering,1/1/15,Nisizu,Silver,130
Hybrid Motors,Brazil,Heavy Engineering,4/1/15,Nisizu,Gold,110
Ball Bearings,Brazil,Heavy Engineering,7/1/15,Nisizu,Gold,47
Clutches,Brazil,Heavy Engineering,10/1/15,Nisizu,Silver,101
Rotor Screws,United Kingdom,Manufacturing,4/1/15,Nokemi,Gold,3
Wheel Bearings,Italy,Manufacturing,7/1/15,Nokemi,Gold,0
Belt drives,Germany,Manufacturing,1/1/15,Nisizu,Silver,13
Belt drives,Germany,Manufacturing,4/1/15,Nisizu,Gold,10
Wheel Bearings,South East Asia,Chemicals,10/1/15,Nokemi,Gold,14
Brake Pads,Germany,Chemicals,7/1/15,Nisizu,Gold,4
Wheel Bearings,Germany,Chemicals,1/1/15,Nokemi,Gold,20
Ball Bearings,Germany,Chemicals,10/1/15,Nisizu,Silver,3
Ball Bearings,Germany,Chemicals,1/1/15,Nisizu,Gold,1
Wheel Bearings,Germany,Chemicals,4/1/15,Nokemi,Silver,15
Clutches,Western United States,Industrial Machinery and Components,4/1/15,Nisizu,Gold,114
Lift Supports,Western United States,Chemicals,7/1/15,Nokemi,Gold,15
Hybrid Motors,Western United States,Chemicals,7/1/15,Nisizu,Gold,132
Ball Bearings,Western United States,Chemicals,10/1/15,Nisizu,Gold,122
Ball Bearings,Western United States,Chemicals,10/1/15,Nokemi,Gold,6
Ball Bearings,Western United States,Chemicals,1/1/15,Nokemi,Gold,6
Clutches,Germany,Life Sciences,1/1/15,Nisizu,Gold,108
Wiper Gears,Germany,Life Sciences,4/1/15,Nisizu,Gold,22
Wiper Gears,Germany,Life Sciences,7/1/15,Nisizu,Silver,122
Wiper Gears,Germany,Life Sciences,4/1/15,Nokemi,Gold,26
Wiper Gears,Germany,Life Sciences,7/1/15,Nokemi,Gold,100
Wheel Bearings,India,Media,10/1/15,Nokemi,Gold,20
Wheel Bearings,India,Media,1/1/15,Nokemi,Gold,7
Rotor Screws,Latin America,Banking,10/1/15,Nisizu,Gold,114
Ball Bearings,Italy,Defense,1/1/15,Nisizu,Gold,106
Clutches,Italy,Defense,4/1/15,Nisizu,Gold,114
Brakes,Germany,Public Sector,4/1/15,Nokemi,Gold,1
Wheel Bearings,United Kingdom,Media,7/1/15,Nokemi,Gold,7
Wheel Bearings,Italy,Banking,1/1/15,DIMAGO,Gold,22
Wheel Bearings,Western United States,Banking,7/1/15,Nisizu,Gold,85
Ball Bearings,Western United States,Banking,10/1/15,Nisizu,Gold,119
Wheel Bearings,Western United States,Banking,1/1/15,Nisizu,Silver,8
Wiper Gears,Western United States,Banking,4/1/15,Nisizu,Gold,5
Ball Bearings,Western United States,Banking,7/1/15,Nisizu,Gold,2
Wiper Gears,Western United States,Banking,10/1/15,Nokemi,Silver,9
Clutches,Africa,Public Sector,10/1/15,Nisizu,Gold,2
Brakes,Italy,Consumer Products,4/1/15,DIMAGO,Gold,12
Brakes,Italy,Consumer Products,1/1/15,Nisizu,Gold,8
Wiper Gears,Italy,Consumer Products,4/1/15,Nisizu,Silver,20
Alternators,Italy,Consumer Products,7/1/15,Nisizu,Silver,0
Ball Bearings,Italy,Consumer Products,10/1/15,Nisizu,Gold,14
Wiper Gears,Western United States,Media,1/1/15,Nisizu,Gold,4
Brake Pads,Western United States,Media,4/1/15,Nisizu,Gold,5
Wiper Gears,Western United States,Media,1/1/15,Nokemi,Silver,20
Ball Bearings,Western United States,Automotive,4/1/15,BDINC,Gold,0
Ball Bearings,Western United States,Automotive,4/1/15,Nokemi,Gold,7
Hybrid Motors,Brazil,Media,7/1/15,Nokemi,Gold,14
Belt drives,Germany,Consumer Products,7/1/15,Nisizu,Gold,134
Belt drives,Germany,Consumer Products,10/1/15,Nokemi,Silver,101
Ball Bearings,Germany,Defense,10/1/15,Nisizu,Gold,13
Clutches,Germany,Insurance,1/1/15,Nisizu,Gold,4
Wheel Bearings,Germany,Insurance,1/1/15,Nokemi,Gold,12
Wheel Bearings,Germany,Insurance,7/1/15,APPLIC IND,Gold,4
Ball Bearings,Germany,Insurance,10/1/15,APPLIC IND,Gold,14
Brakes,Germany,Insurance,7/1/15,DIMAGO,Gold,1
Clutches,Germany,Insurance,4/1/15,Nisizu,Gold,13
Lift Supports,Western United States,Life Sciences,4/1/15,Nokemi,Gold,7
Planetary Gears,Western United States,Life Sciences,7/1/15,Nisizu,Silver,20
Ball Bearings,Western United States,Life Sciences,7/1/15,Nokemi,Silver,8
Wiper Gears,Western United States,Life Sciences,10/1/15,Nokemi,Gold,8
Brake Pads,Western United States,Life Sciences,1/1/15,Nokemi,Gold,0
Ball Bearings,Western United States,Life Sciences,10/1/15,Nisizu,Silver,13
Planetary Gears,Western United States,Life Sciences,4/1/15,Nokemi,Gold,20
Ball Bearings,Western United States,Life Sciences,1/1/15,Nisizu,Gold,118
Alternators,Western United States,Life Sciences,4/1/15,Nisizu,Gold,8
Wheel Bearings,Italy,Industrial Machinery and Components,7/1/15,Nokemi,Gold,5
Brakes,Italy,Industrial Machinery and Components,10/1/15,Nokemi,Gold,111
Brakes,Italy,Industrial Machinery and Components,10/1/15,DIMAGO,Silver,11
Ball Bearings,Latin America,Consumer Products,1/1/15,DIMAGO,Gold,18
Ball Bearings,Latin America,Consumer Products,4/1/15,DIMAGO,Silver,11
Ball Bearings,Latin America,Consumer Products,1/1/15,Nokemi,Gold,28
Wheel Bearings,Latin America,Consumer Products,4/1/15,Nokemi,Gold,95
Ball Bearings,Latin America,Consumer Products,7/1/15,Nokemi,Gold,131
Ball Bearings,Latin America,Consumer Products,10/1/15,Nokemi,Gold,84
Brakes,France,Healthcare,1/1/15,Nokemi,Gold,7
Brakes,France,Healthcare,4/1/15,Nokemi,Gold,15
Brakes,France,Healthcare,10/1/15,BERLIN & DRIVE,Gold,102
Ball Bearings,Latin America,Consumer Products,7/1/15,Nokemi,Gold,4
Wheel Bearings,France,Healthcare,10/1/15,Nokemi,Silver,2
Brakes,France,Healthcare,7/1/15,DIMAGO,Gold,81
Brakes,France,Healthcare,1/1/15,Nokemi,Gold,80
Brakes,France,Healthcare,4/1/15,Nokemi,Gold,125
Alternators,Germany,Media,7/1/15,Nisizu,Gold,9
Alternators,France,Healthcare,10/1/15,Nisizu,Silver,98
Wheel Bearings,France,Healthcare,7/1/15,Nokemi,Gold,12
Wheel Bearings,France,Healthcare,10/1/15,Nokemi,Gold,120
Brakes,France,Healthcare,1/1/15,Nokemi,Gold,112
Wheel Bearings,France,Healthcare,10/1/15,DIMAGO,Silver,134
Ball Bearings,France,Manufacturing,4/1/15,Nokemi,Gold,93
Wheel Bearings,France,Manufacturing,1/1/15,Nisizu,Gold,70
Brake Pads,France,Manufacturing,4/1/15,Nisizu,Silver,97
Hybrid Motors,France,Manufacturing,7/1/15,Nisizu,Gold,118
Ball Bearings,France,Manufacturing,10/1/15,Nisizu,Gold,112
Clutches,France,Manufacturing,1/1/15,Nisizu,Gold,103
Planetary Gears,France,Manufacturing,4/1/15,Nisizu,Gold,83
Ball Bearings,Latin America,High Tech,7/1/15,Nisizu,Gold,11
Belt drives,Western United States,Manufacturing,10/1/15,Nisizu,Silver,20
Belt drives,Western United States,Manufacturing,7/1/15,Nokemi,Silver,88
Belt drives,Western United States,Manufacturing,1/1/15,Nisizu,Silver,72
Belt drives,Western United States,Manufacturing,4/1/15,Nisizu,Gold,88
Belt drives,Western United States,Manufacturing,7/1/15,Nisizu,Gold,120
Belt drives,Western United States,Manufacturing,10/1/15,Nisizu,Silver,110
Belt drives,Western United States,Manufacturing,1/1/15,Nisizu,Gold,86
Belt drives,Western United States,Manufacturing,4/1/15,Nisizu,Gold,101
Belt drives,Western United States,Manufacturing,7/1/15,Nisizu,Gold,122
Belt drives,Western United States,Manufacturing,10/1/15,Nisizu,Gold,84
Belt drives,Western United States,Manufacturing,1/1/15,Nisizu,Gold,94
Belt drives,Western United States,Manufacturing,4/1/15,Nisizu,Gold,85
Belt drives,Western United States,Manufacturing,10/1/15,Nokemi,Silver,93
Wheel Bearings,United Kingdom,Manufacturing,1/1/15,Nokemi,Gold,16
Ball Bearings,United Kingdom,Manufacturing,4/1/15,Nokemi,Silver,2
Clutches,United Kingdom,Manufacturing,7/1/15,Nokemi,Gold,10
Ball Bearings,Western United States,Banking,7/1/15,Nisizu,Gold,7
Ball Bearings,Western United States,Banking,10/1/15,Nisizu,Silver,6
Hybrid Motors,Western United States,Banking,7/1/15,BDINC,Silver,84
Ball Bearings,Western United States,Banking,10/1/15,BDINC,Gold,107
Ball Bearings,Western United States,Banking,10/1/15,Nokemi,Gold,86
Wheel Bearings,Africa,Industrial Machinery and Components,1/1/15,Nokemi,Gold,14
Wheel Bearings,Africa,Industrial Machinery and Components,4/1/15,Nokemi,Silver,8
Ball Bearings,Africa,Industrial Machinery and Components,1/1/15,Nisizu,Gold,79
Ball Bearings,Africa,Industrial Machinery and Components,1/1/15,APPLIC IND,Silver,71
Alternators,Germany,Media,4/1/15,Nisizu,Gold,22
Wheel Bearings,Germany,Public Sector,1/1/15,BDINC,Silver,7
Lift Supports,Germany,Public Sector,4/1/15,BDINC,Gold,12
Ball Bearings,Germany,Public Sector,7/1/15,BDINC,Gold,0
Clutches,Germany,Public Sector,10/1/15,BDINC,Gold,16
Planetary Gears,Germany,Public Sector,1/1/15,BDINC,Gold,3
Alternators,Germany,Public Sector,7/1/15,Nisizu,Gold,4
Belt drives,Germany,Public Sector,10/1/15,Nisizu,Gold,15
Wheel Bearings,Africa,Consumer Products,7/1/15,Nokemi,Gold,27
Alternators,Germany,Defense,10/1/15,Nokemi,Silver,12
Ball Bearings,Latin America,Banking,1/1/15,Nokemi,Gold,24
Brakes,South East Asia,Industrial Machinery and Components,4/1/15,Nokemi,Gold,5
Brakes,South East Asia,Industrial Machinery and Components,7/1/15,Nokemi,Gold,4
Belt drives,South East Asia,Consumer Products,10/1/15,Nokemi,Gold,10
Belt drives,South East Asia,Consumer Products,1/1/15,Nokemi,Silver,7
Clutches,South East Asia,Defense,1/1/15,Nisizu,Gold,97
Wheel Bearings,South East Asia,Defense,4/1/15,Nisizu,Gold,20
Ball Bearings,South East Asia,Defense,7/1/15,Nisizu,Silver,26
Lift Supports,South East Asia,Public Sector,4/1/15,Nokemi,Gold,6
Lift Supports,South East Asia,Public Sector,7/1/15,Nokemi,Silver,15
Ball Bearings,South East Asia,Public Sector,10/1/15,Nisizu,Gold,21
Wheel Bearings,France,Utilities,10/1/15,Nokemi,Gold,23
Alternators,France,High Tech,1/1/15,Nisizu,Silver,5
Alternators,Italy,Media,1/1/15,Nokemi,Gold,1
Ball Bearings,Brazil,Consumer Products,4/1/15,Nokemi,Silver,8
Ball Bearings,South East Asia,Automotive,7/1/15,Nokemi,Gold,7
Brake Pads,Latin America,Chemicals,4/1/15,Nisizu,Silver,21
Brake Pads,Latin America,Chemicals,10/1/15,Nokemi,Gold,7
Ball Bearings,Latin America,Chemicals,1/1/15,Nokemi,Silver,4
Ball Bearings,France,High Tech,4/1/15,Nokemi,Silver,0
Planetary Gears,France,High Tech,7/1/15,Nisizu,Silver,25
Ball Bearings,South East Asia,Trucking,1/1/15,BERLIN & DRIVE,Gold,9
Clutches,South East Asia,Trucking,4/1/15,BERLIN & DRIVE,Gold,8
Rotor Screws,Italy,Manufacturing,10/1/15,Nisizu,Gold,71
Ball Bearings,Latin America,Utilities,1/1/15,Nisizu,Gold,1
Wheel Bearings,Latin America,Utilities,7/1/15,Nokemi,Silver,13
Wheel Bearings,Italy,Banking,10/1/15,Nokemi,Silver,26
Ball Bearings,France,Retail,4/1/15,Nisizu,Gold,2
Ball Bearings,France,Retail,7/1/15,Nisizu,Gold,13
Brakes,Germany,Manufacturing,1/1/15,Nokemi,Silver,5
Ball Bearings,Western United States,Consumer Products,10/1/15,Nisizu,Gold,106
Hybrid Motors,France,Consumer Products,4/1/15,BDINC,Silver,2
Brakes,South East Asia,Trucking,4/1/15,Nokemi,Gold,1
Clutches,South East Asia,Trucking,7/1/15,Nokemi,Gold,13
Brakes,Brazil,Public Sector,10/1/15,Nokemi,Gold,18
Ball Bearings,India,Media,1/1/15,Nisizu,Gold,103
Wheel Bearings,France,Manufacturing,1/1/15,Nokemi,Gold,3
Wheel Bearings,United Kingdom,Manufacturing,4/1/15,Nokemi,Gold,90
Wheel Bearings,Western United States,Public Sector,1/1/15,DIMAGO,Gold,91
Wheel Bearings,Japan,Manufacturing,7/1/15,Nokemi,Silver,17
Ball Bearings,Western United States,Media,4/1/15,DIMAGO,Gold,87
Alternators,Western United States,Media,10/1/15,Nokemi,Silver,7
Wheel Bearings,Western United States,Media,1/1/15,Nokemi,Silver,15
Planetary Gears,Western United States,Media,4/1/15,Nokemi,Gold,17
Wheel Bearings,South East Asia,Trucking,7/1/15,BDINC,Gold,9
Ball Bearings,South East Asia,Trucking,10/1/15,BDINC,Gold,8
Clutches,South East Asia,Trucking,1/1/15,BDINC,Gold,3
Ball Bearings,France,Consumer Products,4/1/15,BDINC,Silver,10
Clutches,France,Consumer Products,7/1/15,BDINC,Gold,11
Ball Bearings,France,Consumer Products,10/1/15,BDINC,Gold,10
Wheel Bearings,United Kingdom,Manufacturing,7/1/15,Nokemi,Gold,23
Rotor Screws,Italy,Automotive,4/1/15,Nisizu,Silver,93
Alternators,India,Automotive,7/1/15,Nisizu,Gold,16
Ball Bearings,India,Automotive,10/1/15,Nokemi,Silver,104
Planetary Gears,Brazil,Public Sector,1/1/15,Nokemi,Silver,23
Alternators,Brazil,Public Sector,4/1/15,Nokemi,Gold,4
Ball Bearings,Brazil,Public Sector,7/1/15,Nokemi,Silver,5
Ball Bearings,South East Asia,Media,10/1/15,Nisizu,Gold,24
Wheel Bearings,Western United States,High Tech,10/1/15,Nokemi,Gold,23
Planetary Gears,Western United States,High Tech,1/1/15,Nokemi,Gold,96
Ball Bearings,France,Retail,1/1/15,Nisizu,Gold,0
Ball Bearings,France,Retail,4/1/15,Nisizu,Gold,10
Wheel Bearings,France,Retail,4/1/15,Nokemi,Gold,7
Ball Bearings,France,Retail,7/1/15,Nokemi,Gold,32
Wheel Bearings,France,Retail,7/1/15,DIMAGO,Silver,18
Ball Bearings,France,Retail,10/1/15,DIMAGO,Silver,13
Wheel Bearings,France,Retail,1/1/15,DIMAGO,Gold,15
Ball Bearings,France,Retail,4/1/15,DIMAGO,Gold,1
Wheel Bearings,France,Retail,7/1/15,DIMAGO,Gold,77
Ball Bearings,France,Retail,10/1/15,DIMAGO,Gold,106
Brake Pads,Africa,Public Sector,7/1/15,Nisizu,Gold,19
Hybrid Motors,Africa,Public Sector,4/1/15,APPLIC IND,Gold,11
Wheel Bearings,Africa,Public Sector,10/1/15,Nokemi,Silver,3
Lift Supports,Africa,Public Sector,1/1/15,Nokemi,Silver,15
Lift Supports,Germany,Retail,4/1/15,Nokemi,Gold,2
Wheel Bearings,Germany,Retail,10/1/15,Nisizu,Silver,102
Wiper Gears,Germany,Retail,1/1/15,Nisizu,Gold,8
Ball Bearings,Germany,Retail,4/1/15,Nisizu,Gold,105
Wheel Bearings,Germany,Retail,7/1/15,Nokemi,Silver,5
Wiper Gears,Germany,Retail,7/1/15,Nisizu,Silver,4
Wiper Gears,Germany,Retail,10/1/15,Nisizu,Silver,93
Brakes,Germany,Public Sector,1/1/15,Nisizu,Gold,7
Rotor Screws,Germany,Public Sector,4/1/15,Nisizu,Gold,20
Belt drives,Germany,Heavy Engineering,7/1/15,Nisizu,Silver,17
Clutches,South East Asia,Consumer Products,10/1/15,Nisizu,Gold,4
Wheel Bearings,South East Asia,Consumer Products,10/1/15,Nokemi,Gold,2
Ball Bearings,Germany,Heavy Engineering,7/1/15,BERLIN & DRIVE,Gold,3
Clutches,Germany,Heavy Engineering,10/1/15,BERLIN & DRIVE,Gold,15
Ball Bearings,Germany,Heavy Engineering,1/1/15,BERLIN & DRIVE,Silver,1
Belt drives,Germany,Heavy Engineering,1/1/15,Nokemi,Gold,10
Belt drives,Germany,Heavy Engineering,4/1/15,Nokemi,Silver,3
Wiper Gears,South East Asia,Defense,1/1/15,Nisizu,Gold,14
Wheel Bearings,South East Asia,Utilities,7/1/15,Nokemi,Silver,0
Lift Supports,South East Asia,Utilities,10/1/15,Nokemi,Gold,11
Wiper Gears,South East Asia,Utilities,4/1/15,Nisizu,Gold,10
Ball Bearings,South East Asia,Utilities,1/1/15,BDINC,Gold,23
Brake Pads,South East Asia,Utilities,7/1/15,Nisizu,Silver,2
Ball Bearings,South East Asia,Wholesale Distribution,1/1/15,Nokemi,Gold,4
Ball Bearings,South East Asia,Wholesale Distribution,4/1/15,Nokemi,Gold,7
Ball Bearings,South East Asia,Wholesale Distribution,10/1/15,Nisizu,Gold,4
Wheel Bearings,South East Asia,Retail,1/1/15,Nisizu,Silver,119
Ball Bearings,South East Asia,Retail,4/1/15,Nisizu,Gold,113
Wheel Bearings,South East Asia,Retail,7/1/15,Nisizu,Silver,9
Ball Bearings,South East Asia,Retail,10/1/15,Nisizu,Silver,0
Wheel Bearings,South East Asia,Retail,7/1/15,Nokemi,Gold,24
Brake Pads,South East Asia,Retail,10/1/15,Nokemi,Gold,83
Ball Bearings,South East Asia,Retail,1/1/15,Nokemi,Gold,106
Hybrid Motors,Western United States,Automotive,4/1/15,Nokemi,Silver,0
Ball Bearings,Germany,Industrial Machinery and Components,1/1/15,Nisizu,Gold,27
Ball Bearings,Germany,Industrial Machinery and Components,4/1/15,Nisizu,Gold,10
Belt drives,Germany,Wholesale Distribution,7/1/15,Nisizu,Gold,121
Belt drives,Germany,Wholesale Distribution,10/1/15,Nisizu,Gold,106
Belt drives,Germany,Wholesale Distribution,1/1/15,Nisizu,Gold,103
Rotor Screws,South East Asia,Life Sciences,4/1/15,Nisizu,Gold,86
Brake Pads,South East Asia,Life Sciences,7/1/15,Nokemi,Gold,15
Wiper Gears,South East Asia,Life Sciences,7/1/15,Nisizu,Gold,6
Wheel Bearings,South East Asia,Defense,1/1/15,DIMAGO,Silver,111
Ball Bearings,South East Asia,Defense,4/1/15,DIMAGO,Gold,106
Clutches,South East Asia,Defense,7/1/15,DIMAGO,Gold,101
Ball Bearings,South East Asia,Wholesale Distribution,10/1/15,Nokemi,Gold,4
Brakes,South East Asia,Retail,1/1/15,Nokemi,Gold,20
Alternators,Brazil,Insurance,4/1/15,Nokemi,Gold,0
Wheel Bearings,South East Asia,Media,7/1/15,Nokemi,Gold,21
Rotor Screws,India,Utilities,10/1/15,Nisizu,Gold,6
Hybrid Motors,India,Utilities,10/1/15,Nokemi,Gold,4
Ball Bearings,India,Media,1/1/15,Nisizu,Gold,18
Ball Bearings,India,Media,1/1/15,Nokemi,Gold,15
Wheel Bearings,India,Life Sciences,4/1/15,Nokemi,Silver,29
Wheel Bearings,India,Life Sciences,7/1/15,Nokemi,Silver,3
Wiper Gears,Brazil,Banking,4/1/15,Nisizu,Silver,0
Ball Bearings,India,Trucking,4/1/15,BERLIN & DRIVE,Silver,14
Clutches,India,Trucking,7/1/15,BERLIN & DRIVE,Gold,17
Planetary Gears,India,Automotive,10/1/15,Nokemi,Silver,17
Wheel Bearings,India,Media,1/1/15,Nokemi,Gold,1
Wheel Bearings,India,Media,4/1/15,Nokemi,Gold,8
Ball Bearings,India,Media,7/1/15,Nisizu,Gold,101
